,id,Name,Calories,Protein_(g),Carbs_(g),Fiber_(g),Sugar_(g),Calcium_(mg),Sodium_(mg),Total_Fat_(g)
3865,13415,"BEEF,RND,EYE OF RND RST,BNLESS,L & F,0"" FAT,A GRDS,CKD,RSTD",167,29.66,0.0,0.0,0.0,16.0,67.0,3.4909999999999997
7494,23416,"BEEF,NZ,IMP,HIND SHIN,LN,CKD,BRSD",167,31.23,0.0,0.0,0.0,6.0,44.0,3.15
4028,13877,"BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,RAW",166,21.49,0.0,0.0,0.0,20.0,58.0,6.806
4042,13891,"BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",166,22.06,0.0,0.0,0.0,21.0,60.0,6.551
3925,13492,"BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,GRILLED",166,30.24,0.0,0.0,0.0,18.0,78.0,3.412
7240,23150,"BEEF,RIB EYE STK/RST,BONE-IN,LIP-ON,LN,1/8"" FAT,ALL GRDS,RAW",166,21.22,0.0,0.0,0.0,9.0,64.0,7.6739999999999995
7142,23052,"BEEF,RND,OUT RND,BTTM RND,STK,LN & FAT,0"" FAT,SEL,CKD,GRLD",166,28.01,0.0,0.0,0.0,5.0,60.0,3.7219999999999995
3869,13419,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,CHOIC,CKD,RSTD",166,29.94,0.0,0.0,0.0,16.0,66.0,3.152
7338,23258,"BEEF,LOIN,TOP SIRLOIN FILET,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",165,30.78,0.0,0.0,0.0,6.0,56.0,3.7079999999999997
4055,13904,"BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",165,20.32,0.0,0.0,0.0,13.0,80.0,8.178
3750,13065,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",165,21.22,0.0,0.0,0.0,27.0,54.0,6.823
7340,23260,"BEEF,LOIN,TOP SIRLOIN PETITE RST,BNLS,LN,0"" FAT,SEL,CKD,RSTD",165,29.35,0.0,0.0,0.0,6.0,58.0,3.1310000000000002
3783,13322,"BEEF,VAR MEATS&BY-PRODUCTS,HEART,CKD,SIMMRD",165,28.48,0.15,0.0,0.0,5.0,59.0,2.415
4097,13954,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,ALL GRDS,RAW",165,20.64,0.0,0.0,0.0,25.0,52.0,7.386000000000001
7357,23277,"BEEF,RIBEYE PETITE RST,BNLESS,LN,0"" FAT,SEL,CKD,RSTD",164,28.37,0.0,0.0,0.0,6.0,84.0,4.348
7253,23163,"BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN,0"" FAT,ALL GRDS,RAW",164,21.17,0.0,0.0,0.0,6.0,66.0,7.176
7602,23559,"BEEF,GROUND,95% LN MEAT / 5% FAT,PATTY,CKD,PAN-BROILED",164,25.8,0.0,0.0,0.0,9.0,71.0,4.954000000000001
7486,23408,"BEEF,NZ,IMP,EYE RND,LN,CKD,SLOW RSTD",164,29.68,0.0,0.0,0.0,4.0,43.0,3.4539999999999997
7633,23590,"BEEF,RND,BTTM RND RST,LN,1/8"" FAT,SEL,CKD,RSTD",164,28.45,0.0,0.0,0.0,6.0,38.0,3.559
4049,13898,"BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,SEL,RAW",164,22.18,0.0,0.0,0.0,25.0,63.0,6.34
7036,22908,"BEEF,CORNED BF HASH,W/ POTATO,CND",164,8.73,9.27,1.1,0.34,19.0,412.0,9.58
7419,23339,"BEEF,LOIN,TOP LOIN STK,BNLS,LIP OFF,LN & FAT,0"" FT,ALLGRD,RW",163,22.43,0.0,0.0,0.0,15.0,45.0,7.4190000000000005
7634,23591,"BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,SEL,CKD,RSTD",163,29.59,0.0,0.0,0.0,6.0,39.0,3.134
7529,23451,"BEEF,NZ,IMP,BRISKET POINT END,LN & FAT,RAW",163,20.05,0.0,0.0,0.0,5.0,49.0,7.452999999999999
7429,23349,"BEEF,RND,TOP RND RST,BNLESS,LN & FAT,0"" FAT,CHOIC,CKD,RSTD",163,30.08,0.0,0.0,0.0,16.0,69.0,3.995
7432,23352,"BEEF,RND,EYE OF RD STEAK,BNLESS,L & F,0"" FT,CHOIC,CK,GRLLED",163,29.79,0.0,0.0,0.0,17.0,67.0,3.803
3868,13418,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,ALL GRDS,CKD,RSTD",163,29.85,0.0,0.0,0.0,16.0,67.0,2.9770000000000003
7647,23604,"BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,ALL GRDS,CKD",163,28.0,0.0,0.0,0.0,6.0,37.0,4.3629999999999995
7458,23378,"BEEF,RND,TOP RND RST,BNLESS,LN,0"" FAT,ALL GRDS,CKD,RSTD",162,30.09,0.0,0.0,0.0,16.0,67.0,2.9770000000000003
4108,13969,"BEEF,RND,TOP RND STEAK,BNLS,LN & FAT,0"" FAT,SEL,CKD,GRLD",162,29.7,0.0,0.0,0.0,19.0,76.0,3.1479999999999997
3867,13417,"BEEF,RND,EYE OF RND RST,BNLESS,LN & FAT,0"" FAT,SEL,CKD,RSTD",162,29.45,0.0,0.0,0.0,16.0,63.0,3.306
3924,13491,"BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,ALL GRDS,CKD,GRILLED",162,30.09,0.0,0.0,0.0,18.0,75.0,3.35
7267,23177,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,CHOIC,RAW",162,21.44,0.0,0.0,0.0,7.0,56.0,6.633
7485,23407,"BEEF,NZ,IMP,CUBE ROLL,LN,RAW",161,19.77,1.38,0.0,0.0,3.0,45.0,6.743
4103,13961,"BEEF,CHUCK,MOCK TENDER STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",161,25.74,0.0,0.0,0.0,8.0,73.0,4.42
7585,23519,"BEEF,CHCK,MCK TENDER STK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",161,25.73,0.0,0.0,0.0,8.0,73.0,4.442
7537,23459,"BEEF,NZ,IMP,FLANK,LN & FAT,RAW",161,20.12,0.0,0.0,0.0,4.0,46.0,6.18
3770,13231,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,CHOIC,RAW",161,22.13,0.0,0.0,0.0,18.0,56.0,6.194
7157,23067,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,SEL,RAW",161,20.14,0.0,0.0,0.0,12.0,93.0,8.53
7244,23154,"BEEF,RIB EYE STEAK/ROAST,BNLESS,LIP-ON,LN,1/8"" FAT,CHOIC,RAW",161,21.62,0.0,0.0,0.0,7.0,56.0,6.633
3758,13097,"BEEF,RIB,EYE,SML END (RIBS 10-12),LN,0""FAT,CHOIC,RAW",161,20.13,0.0,0.0,,10.0,63.0,6.79
3772,13235,"BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8"" FAT,CHOIC,RAW",160,22.1,0.0,0.0,0.0,21.0,35.0,5.873
7387,23307,"BEEF,AUS,IMP,GRSS-FD,RIBEYE STK/RST LIP-ON,BNLESS,LN,RAW",160,21.47,0.0,0.0,0.0,5.0,65.0,7.118
7428,23348,"BEEF,RND,TOP RND RST,BNLS,LN&FAT,0"" FAT,ALLGRD,CKD,RSTD",160,29.9,0.0,0.0,0.0,16.0,67.0,3.589
7168,23078,"BEEF,CHUCK EYE STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",160,21.31,0.0,0.0,0.0,15.0,70.0,7.693
7596,23547,"BEEF,CHUCK,MOCK TENDER STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",160,25.87,0.0,0.0,0.0,8.0,71.0,4.525
4032,13881,"BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,SEL,RAW",159,21.3,0.0,0.0,0.0,24.0,62.0,6.2509999999999994
7431,23351,"BEEF,RND,EYE OF RND STK,BNLESS,L & F,0"" F,A GRDS,CKD,GRILLED",159,29.66,0.0,0.0,0.0,17.0,68.0,3.604
7525,23447,"BEEF,NZ,IMP,BOLAR BLADE,LN & FAT,RAW",159,21.29,0.0,0.0,0.0,4.0,54.0,5.901
7586,23521,"BEEF,CHUCK,MOCK TENDER STK,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",159,26.08,0.0,0.0,0.0,7.0,68.0,4.645
7578,23509,"BEEF,CHUCK,MOCK TENDER STK,LN,0"" FAT,ALL GRDS,CKD,BRLD",159,25.9,0.0,0.0,0.0,8.0,71.0,4.436
7459,23379,"BEEF,RND,TOP RND RST,BNLESS,LN,0"" FAT,CHOIC,CKD,RSTD",158,30.24,0.06,0.0,0.0,16.0,69.0,3.379
4120,13983,"BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0"" FAT,SEL,RAW",158,20.57,0.0,0.0,0.0,12.0,82.0,7.731
7667,23624,"BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,CHOIC,RAW",158,22.17,0.0,0.0,0.0,28.0,57.0,5.454000000000001
3785,13324,"BEEF,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,SIMMRD",158,27.27,0.0,0.0,0.0,19.0,94.0,2.399
3926,13493,"BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",158,29.81,0.0,0.0,0.0,19.0,76.0,2.6710000000000003
7462,23382,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,GRILLED",158,29.94,0.0,0.0,0.0,17.0,68.0,3.2329999999999997
4101,13958,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,SEL,RAW",157,20.64,0.0,0.0,0.0,24.0,53.0,6.638
3932,13499,"BEEF,CHK,UND BL CNTR STK,BNLESS,DEN CUT,LN,0"" FA, SEL, RAW",157,19.71,0.21,0.0,0.0,11.0,77.0,7.497
7499,23421,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,KIDNEY,CKD,BLD",157,27.28,0.0,0.0,0.0,14.0,123.0,1.823
4104,13963,"BEEF,CHUCK,MOCK TENDER STEAK,LN,0"" FAT,SEL,CKD,BRLD",157,26.13,0.0,0.0,0.0,7.0,68.0,4.46
7569,23497,"BEEF,COMP OF RTL CUTS,LN & FAT,0"" FAT,SEL,RAW",157,21.2,0.04,0.0,0.0,13.0,61.0,7.138999999999999
3870,13420,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,SEL,CKD,RSTD",157,29.52,0.0,0.0,0.0,16.0,63.0,2.718
7430,23350,"BEEF,RND,TOP RND RST,BNLESS,LN & FAT,0"" FAT,SEL,CKD,RSTD",157,30.97,0.0,0.0,0.0,17.0,67.0,2.979
7243,23153,"BEEF,RIB EYE STK/RST,BNLESS,LIP-ON,LN,1/8"" FAT,ALL GRDS,RAW",156,21.99,0.0,0.0,0.0,6.0,56.0,6.036
3921,13487,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,CHOIC,RAW",156,20.16,0.0,0.0,0.0,15.0,51.0,6.39
3747,13023,"BEEF,BRISKET,WHL,LN,ALL GRDS,RAW",155,20.72,0.0,0.0,0.0,5.0,79.0,6.05
7670,23627,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,1/8"" FAT,CHOIC,RAW",155,22.78,0.0,0.0,0.0,29.0,58.0,4.966
7507,23429,"BEEF,NZ,IMP,OYSTER BLADE,LN,RAW",155,21.83,0.0,0.0,0.0,4.0,59.0,5.237
4109,13970,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",155,21.22,0.0,0.0,0.0,25.0,54.0,5.902
7461,23381,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FT,A GRDS,CKD,GRILLED",155,29.85,0.0,0.0,0.0,17.0,68.0,3.054
3903,13464,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,ALL GRDS,RAW",155,22.32,0.0,0.0,0.0,18.0,51.0,5.397
7242,23152,"BEEF,RIB EYE STEAK/ROAST,BONE-IN,LIP-ON,LN,1/8"" FAT,SEL,RAW",155,21.65,0.0,0.0,0.0,10.0,63.0,6.567
7558,23480,"BEEF,GROUND,97% LN MEAT / 3% FAT,LOAF,CKD,BKD",154,27.58,0.0,0.0,0.0,6.0,56.0,3.552
7491,23413,"BEEF,NZ,IMP,FLAT,LN,RAW",154,21.3,0.0,0.0,0.0,5.0,50.0,5.6690000000000005
7685,23648,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0"" FAT,CHOIC,RAW",154,21.17,0.0,0.0,0.0,27.0,54.0,5.177
7265,23175,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,ALL GRDS,RAW",154,21.85,0.0,0.0,0.0,6.0,56.0,6.036
7433,23353,"BEEF,RND,EYE OF RND STEAK,BNLS,LN & FAT,0"" FAT,SEL,CKD,GRLD",154,29.47,0.0,0.0,0.0,16.0,65.0,3.3049999999999997
3913,13478,"BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8"" FAT,ALL GRDS,RAW",153,22.22,0.0,0.0,0.0,21.0,42.0,5.297
7417,23337,"BEEF,LOIN,TENDERLOIN RST,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",153,21.5,0.0,0.0,0.0,14.0,44.0,5.643
3810,13350,"BEEF,CURED,DRIED",153,31.1,2.76,0.0,2.7,8.0,2790.0,1.79
7257,23167,"BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN,0"" FAT,SEL,RAW",153,21.61,0.0,0.0,0.0,6.0,66.0,5.977
7170,23080,"BEEF,CHUCK EYE STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",153,21.29,0.0,0.0,0.0,15.0,70.0,6.977
7644,23601,"BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,ALL GRDS,RAW",153,22.12,0.0,0.0,0.0,24.0,56.0,5.036
7556,23478,"BEEF,GROUND,97% LN MEAT / 3% FAT,PATTY,CKD,BRLD",153,26.36,0.0,0.0,0.0,5.0,64.0,3.8979999999999997
4040,13889,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",152,20.07,0.0,0.0,0.0,12.0,81.0,7.6690000000000005
7550,23472,"BEEF,GROUND,93% LN MEAT / 7% FAT",152,20.85,0.0,0.0,0.0,10.0,66.0,5.744
7162,23072,"BEEF,CHUCK EYE COUNTRY-STYLE RIBS,BNLESS,LN,0"" FAT,CHOIC,RAW",152,20.87,0.0,0.0,0.0,15.0,81.0,7.49
3920,13486,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,ALL GRDS,RAW",151,20.48,0.0,0.0,0.0,19.0,55.0,5.789
3781,13320,"BEEF,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,SIMMRD",151,11.67,1.48,0.0,0.0,9.0,108.0,4.276
7421,23341,"BEEF,LOIN,TOP LOIN STEAK,BNLS,LIP OFF,LN & FAT,0"" FAT,SEL,RW",151,22.79,0.0,0.0,0.0,14.0,46.0,6.16
7567,23495,"BEEF,COMP OF RTL CUTS,LN,0"" FAT,CHOIC,RAW",151,21.55,0.0,0.0,0.0,14.0,66.0,6.161
7382,23302,"BEEF,AUS,IMP,GRSS-FED,TNDERLN STK/RST,BNLESS,LN&FAT,RAW",151,20.53,0.01,0.0,0.0,4.0,62.0,6.439
7135,23045,"BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",150,20.74,0.0,0.0,0.0,5.0,54.0,4.797
7512,23434,"BEEF,NZ,IMP,STRIPLOIN,LN,RAW",150,20.93,0.74,0.0,0.0,4.0,47.0,5.302
7423,23343,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",150,21.57,0.0,0.0,0.0,14.0,44.0,5.361000000000001
7502,23424,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS LIVER,CKD,BLD",150,23.3,3.78,0.0,0.0,4.0,55.0,1.9249999999999998
7460,23380,"BEEF,RND,TOP RND RST,BNLESS,LN,0"" FAT,SEL,CKD,RSTD",150,29.81,0.0,0.0,0.0,17.0,67.0,2.3739999999999997
7465,23385,"BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP-ON,LN,1/8"" FAT,CHOIC,RAW",149,22.93,0.0,0.0,0.0,15.0,46.0,5.463
7450,23370,"BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP OFF,LN,0"" FAT,CHOIC,RAW",149,22.93,0.0,0.0,0.0,15.0,46.0,5.463
3774,13284,"BEEF,RIB EYE,SML END (RIBS 10-12),LN,0"" FAT,SEL,RAW",149,21.17,0.0,0.0,0.0,10.0,52.0,5.420999999999999
3753,13068,"BEEF,FLANK,STEAK,LN,0"" FAT,CHOIC,RAW",149,21.72,0.0,0.0,0.0,28.0,57.0,5.089
7334,23254,"BEEF,TOP LOIN PETITE ROAST/FILET,BNLESS,LN,1/8"" FAT,CHOC,RAW",149,22.5,0.23,0.0,0.0,5.0,66.0,5.285
7416,23336,"BEEF,LOIN,TENDERLOIN RST,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",149,21.67,0.0,0.0,0.0,14.0,44.0,5.1739999999999995
7463,23383,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",149,29.52,0.0,0.0,0.0,16.0,65.0,2.7889999999999997
3876,13426,"BEEF,RND,TIP RND,RST,LN,0"" FAT,SEL,CKD,RSTD",149,27.37,0.0,0.0,0.0,6.0,36.0,3.357
7245,23155,"BEEF,RIB EYE STEAK/ROAST,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,RAW",148,22.55,0.0,0.0,0.0,5.0,55.0,5.143000000000001
7626,23583,"BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,SEL,RAW",148,22.06,0.0,0.0,0.0,22.0,55.0,4.574999999999999
7666,23623,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,CHOIC,RAW",148,22.12,0.0,0.0,0.0,28.0,57.0,4.558999999999999
7541,23463,"BEEF,NZ,IMP,HIND SHIN,LN & FAT,RAW",147,20.61,0.0,0.0,0.0,5.0,61.0,5.241
7564,23490,"BEEF,COMP OF RTL CUTS,LN,1/8"" FAT,CHOIC,RAW",147,22.01,0.0,0.0,0.0,18.0,55.0,4.788
3815,13355,"BEEF,CURED,PASTRAMI",147,21.8,0.36,0.0,0.1,10.0,1078.0,4.7989999999999995
7422,23342,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,L & F,0"" FAT,ALL GRDS,RAW",147,21.72,0.0,0.0,0.0,14.0,44.0,4.941
7164,23074,"BEEF,CHK EYE COUNTRY-STYLE RIBS,BNLS,LN,0"" FAT,ALL GRDS, RAW",146,20.96,0.0,0.0,0.0,15.0,82.0,6.58
4014,13863,"BEEF,SHLDR TOP BLADE STEAK,BNLS,LN & FAT,0"" FAT,ALL GRDS,RAW",146,20.16,0.0,0.0,0.0,12.0,82.0,6.9239999999999995
7509,23431,"BEEF,NZ,IMP,RIBS PREP,RAW",146,21.31,0.0,0.0,0.0,15.0,54.0,4.731999999999999
7549,23471,"BEEF,NZ,IMP,TENDERLOIN,LN & FAT,RAW",146,21.04,0.0,0.0,0.0,4.0,39.0,4.82
3777,13294,"BEEF,CHCK,UND BL POT RST OR STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",145,21.19,0.39,0.0,0.0,12.0,80.0,6.0
3907,13468,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,SEL,RAW",145,22.61,0.0,0.0,0.0,19.0,43.0,4.2010000000000005
7545,23467,"BEEF,NZ,IMP,RUMP CENTRE,LN & FAT,RAW",145,21.65,0.0,0.0,0.0,4.0,49.0,4.399
4110,13971,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,SEL,RAW",145,21.22,0.0,0.0,0.0,24.0,54.0,4.983
3795,13334,"BEEF,VAR MEATS&BY-PRODUCTS,SPLEEN,CKD,BRSD",145,25.1,0.0,0.0,,12.0,57.0,2.51
3922,13488,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,SEL,RAW",145,20.8,0.0,0.0,0.0,23.0,58.0,5.188
7557,23479,"BEEF,GROUND,97% LN MEAT /3% FAT,PATTY,CKD,PAN-BROILED",144,26.03,0.0,0.0,0.0,7.0,69.0,3.174
7418,23338,"BEEF,LOIN,TENDERLOIN RST,BNLESS,LN & FAT,0"" FAT,SEL,RAW",144,21.91,0.0,0.0,0.0,14.0,42.0,4.468
3916,13482,"BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8"" FAT,SEL,RAW",144,22.41,0.0,0.0,0.0,23.0,57.0,4.434
7169,23079,"BEEF,CHUCK EYE STEAK,BNLESS,LN,0"" FAT,SEL,RAW",143,21.28,0.0,0.0,0.0,15.0,73.0,5.901999999999999
7449,23369,"BEEF,LOIN,TOP LOIN STK,BNLS,LIP OFF,LN,0"" FAT,ALL GRDS,RAW",143,23.07,0.0,0.0,0.0,15.0,46.0,5.056
7466,23386,"BEEF, LN, TOP LN STK, BNELESS LIP-ON, 1/8"" FAT ALL GRDES RAW",143,23.07,0.0,0.0,0.0,15.0,46.0,5.056
7447,23367,"BEEF,LOIN,TENDERLOIN RST,BNLESS,LN,0"" FAT,CHOIC,RAW",143,21.78,0.0,0.0,0.0,13.0,45.0,4.461
7453,23373,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",143,21.78,0.0,0.0,0.0,13.0,45.0,4.461
7127,23037,"BEEF,CHUCK,SHLDR CLOD,TOP & CNTR ,STK,LN & FAT,0"" FAT,CH,RAW",143,20.39,0.0,0.0,0.0,4.0,61.0,5.522
3779,13318,"BEEF,VAR MEATS&BY-PRODUCTS,BRAIN,RAW",143,10.86,1.05,0.0,0.0,43.0,126.0,4.1899999999999995
7151,23061,"BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",143,20.93,0.0,0.0,0.0,5.0,54.0,4.499
3937,13520,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",143,20.35,0.0,0.0,0.0,12.0,82.0,6.47
7333,23253,"BEEF,TOP LOIN PETITE RST/FILET,BNLS,LN,1/8"" FAT,ALL GRDS,RAW",143,22.61,0.0,0.0,0.0,5.0,60.0,4.645
7424,23344,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",142,21.95,0.0,0.0,0.0,14.0,42.0,4.311
7489,23411,"BEEF,NZ,IMP,FLANK,LN,RAW",142,20.53,0.0,0.0,0.0,4.0,47.0,4.42
7683,23646,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0"" FAT,ALL GRDS,RAW",142,21.26,0.0,0.0,0.0,23.0,54.0,4.199
7269,23179,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,SEL,RAW",142,22.46,0.0,0.0,0.0,5.0,55.0,5.143000000000001
7693,23656,"BEEF,FLANK,STEAK,LN,0"" FAT,ALL GRDS,RAW",141,21.57,0.0,0.0,0.0,24.0,55.0,4.009
7642,23599,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,ALL GRDS,RAW",141,22.33,0.0,0.0,0.0,24.0,56.0,3.893
7544,23466,"BEEF,NZ,IMP,RUMP CENTRE,LN,RAW",141,21.74,0.0,0.0,0.0,4.0,49.0,4.0440000000000005
7397,23317,"BEEF,AUS,IMP,GRSS-FED,BTTM RND STK/RST,BNLESS,LN&FAT,RAW",140,21.13,0.01,0.0,0.0,5.0,70.0,5.144
7660,23617,"BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,CHOIC,RAW",140,22.69,0.0,0.0,0.0,20.0,57.0,3.651
7519,23441,"BEEF,NZ,IMP,TENDERLOIN,LN,RAW",140,21.19,0.0,0.0,0.0,4.0,39.0,4.208
3776,13293,"BEEF,CHK,UND BL POT RST,BNLESS,LN,0"" FAT,ALL GRDS,CKD, BRSD",140,21.13,0.31,0.0,0.0,12.0,81.0,5.74
7561,23483,"BEEF,COMP OF RTL CUTS,LN,1/8"" FAT,ALL GRDS,RAW",140,22.15,0.0,0.0,0.0,17.0,56.0,4.259
7661,23618,"BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,CHOIC,RAW",140,22.22,0.0,0.0,0.0,19.0,56.0,3.7889999999999997
3936,13519,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",139,20.36,0.0,0.0,0.0,12.0,83.0,6.02
7452,23372,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",139,21.94,0.0,0.0,0.0,13.0,44.0,4.077999999999999
4112,13973,"BEEF,CHK EYE RST,BNL,AMERICA'S BF RST,LN,0"" FAT,CHOIC,RAW",139,20.67,0.0,0.0,0.0,17.0,85.0,5.292
7446,23366,"BEEF,LOIN,TENDERLOIN RST,BNLESS,LN,0"" FAT,ALL GRDS,RAW",139,21.94,0.0,0.0,0.0,13.0,44.0,4.077999999999999
7563,23485,"BEEF,COMP OF RTL CUTS,LN,0"" FAT,ALL GRDS,RAW",139,22.15,0.08,0.0,0.0,13.0,60.0,4.714
7655,23612,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,CHOIC,RAW",139,21.96,0.0,0.0,0.0,15.0,74.0,3.994
7374,23294,"BEEF,AUS,IMP,GRSS-FED,LOIN,TENDERLN STK/RST,BNLESS,RAW",138,20.85,0.0,0.0,0.0,4.0,63.0,5.133
7344,23264,"BEEF,RIBEYE PETITE ROAST/FILET,BNLESS,LN,0"" FAT,CHOIC,RAW",138,22.52,0.18,0.0,0.0,5.0,66.0,4.398
7650,23607,"BEEF,SHRT LOIN,TOP LOIN STEAK,LN,1/8"" FAT,ALL GRDS,RAW",138,22.93,0.0,0.0,0.0,25.0,57.0,3.9779999999999998
7325,23245,"BEEF,LOIN,TOP SIRLOIN CAP STEAK,BNLESS,LN,1/8"" FAT,CHOIC,RAW",138,21.34,0.0,0.0,0.0,5.0,60.0,4.616
7600,23557,"BEEF,GROUND,95% LN MEAT / 5% FAT,RAW",137,21.41,0.0,0.0,0.0,9.0,66.0,4.176
7163,23073,"BEEF,CHUCK EYE COUNTRY-STYLE RIBS,BNLESS,LN,0"" FAT,SEL,RAW",137,21.1,0.0,0.0,0.0,15.0,82.0,5.52
4111,13972,"BEEF,CHK EYE RST,BNL,AMERICA'S BF RST,LN,0"" FAT,ALL GRD, RAW",137,20.61,0.0,0.0,0.0,18.0,85.0,5.66
3940,13596,"BEEF,BRISKET,FLAT HALF,BNLESS LN,0"" FAT,ALL CHOICE,RAW",137,21.28,0.0,0.0,0.0,13.0,82.0,4.953
4054,13903,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",137,20.28,0.0,0.0,0.0,12.0,86.0,5.808
7137,23047,"BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,SEL,RAW",137,20.98,0.0,0.0,0.0,5.0,53.0,3.904
7694,23657,"BEEF,FLANK,STEAK,LN,0"" FAT,SEL,RAW",137,21.43,0.0,0.0,0.0,21.0,53.0,4.041
